,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,ballTimestamp,currentInning.team.name,currentInning.team.shortName,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
288,146060,6,46,1,"Hoffmann to Hogg, 1 wide",wide outside off stump.,,,True,False,False,False,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 1, 'balls': 1}, {'id': '8180', 'name': 'Shane Watson', 'runs': 4, 'balls': 6}]","[{'id': '25432', 'name': 'Paul Hoffmann', 'overs': 8.5, 'maidens': 0, 'runs': 40, 'wickets': 1}, {'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}]",20720,281,281,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
289,146050,5,46,1,"Hoffmann to Watson, 1 run","on the off and middle stump line, driven past the bowler",,,False,False,False,False,"[{'id': '8180', 'name': 'Shane Watson', 'runs': 4, 'balls': 6}, {'id': '5681', 'name': 'Brad Hogg', 'runs': 1, 'balls': 1}]","[{'id': '25432', 'name': 'Paul Hoffmann', 'overs': 8.5, 'maidens': 0, 'runs': 39, 'wickets': 1}, {'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}]",20720,281,280,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
290,146040,4,46,0,"Hoffmann to Watson, no run","just short of driveable length, on the off and middle stump line, punched on the up back to the bowler",,,False,False,False,False,"[{'id': '8180', 'name': 'Shane Watson', 'runs': 3, 'balls': 5}, {'id': '5681', 'name': 'Brad Hogg', 'runs': 1, 'balls': 1}]","[{'id': '25432', 'name': 'Paul Hoffmann', 'overs': 8.4, 'maidens': 0, 'runs': 38, 'wickets': 1}, {'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}]",20720,280,279,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
291,146030,3,46,2,"Hoffmann to Watson, 2 runs","sliding on the legs, flicked past square-leg",,,False,False,False,False,"[{'id': '8180', 'name': 'Shane Watson', 'runs': 3, 'balls': 4}, {'id': '5681', 'name': 'Brad Hogg', 'runs': 1, 'balls': 1}]","[{'id': '25432', 'name': 'Paul Hoffmann', 'overs': 8.3, 'maidens': 0, 'runs': 38, 'wickets': 1}, {'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}]",20720,279,279,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
292,146020,2,46,1,"Hoffmann to Hogg, 1 run","On the pads, tapped behind square leg",,,False,False,False,False,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 1, 'balls': 1}, {'id': '8180', 'name': 'Shane Watson', 'runs': 1, 'balls': 3}]","[{'id': '25432', 'name': 'Paul Hoffmann', 'overs': 8.2, 'maidens': 0, 'runs': 36, 'wickets': 1}, {'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}]",20720,278,277,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
293,146010,1,46,0,"Hoffmann to Hussey, OUT","Colin Smith .... you beauty. Smart work behind the stumps. Full in length and angling away, Hussey makes no contact with his intended drive and his back foot is in the air. Smith gathers and quickly whips off the bails even as Hussey  tries to get his foot down. Too close to call. Referred upstairs and after numerous viewings it has been given out. correctly at that.",,,False,False,False,False,"[{'id': '5939', 'name': 'Michael Hussey', 'runs': 4, 'balls': 6}, {'id': '8180', 'name': 'Shane Watson', 'runs': 1, 'balls': 3}]","[{'id': '25432', 'name': 'Paul Hoffmann', 'overs': 8.1, 'maidens': 0, 'runs': 35, 'wickets': 1}, {'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}]",20720,277,276,6,,,,,,,,,,,,,,0.0,Australia,AUS,5939,Michael Hussey,Paul Hoffmann,4.0,6.0,MEK Hussey st &dagger;Smith b Hoffmann 4 (19m 6b 0x4 0x6) SR: 66.66
294,145060,6,45,1,"Wright to Hussey, 1 run","on the off and middle stump line, pushed to cover point",,,False,False,False,False,"[{'id': '5939', 'name': 'Michael Hussey', 'runs': 4, 'balls': 5}, {'id': '8180', 'name': 'Shane Watson', 'runs': 1, 'balls': 3}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",20720,276,276,5,False,2.0,1.0,276.0,5.0,6.0,0.0,"[{'id': '5939', 'name': 'Michael Hussey', 'runs': 4, 'balls': 5}, {'id': '8180', 'name': 'Shane Watson', 'runs': 1, 'balls': 3}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 9, 'maidens': 0, 'runs': 46, 'wickets': 1}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",AUS,0.0,24.0,0.0,0.0,Australia,AUS,,,,,,
295,145050,5,45,1,"Wright to Watson, 1 run","on the off and middle stump line, pulled to deep midwicket",,,False,False,False,False,"[{'id': '8180', 'name': 'Shane Watson', 'runs': 1, 'balls': 3}, {'id': '5939', 'name': 'Michael Hussey', 'runs': 3, 'balls': 4}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 8.5, 'maidens': 0, 'runs': 45, 'wickets': 1}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",20720,275,275,5,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
296,145040,4,45,0,"Wright to Watson, no run",punched back to the bowler,,<p>Ponting's WC aggregrate is 1111.</p>,False,False,False,False,"[{'id': '8180', 'name': 'Shane Watson', 'runs': 0, 'balls': 2}, {'id': '5939', 'name': 'Michael Hussey', 'runs': 3, 'balls': 4}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 8.4, 'maidens': 0, 'runs': 44, 'wickets': 1}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",20720,274,274,5,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
297,145030,3,45,0,"Wright to Watson, no run","on the off stump line, goes on straight, Watson pushes it to cover region",,,False,False,False,False,"[{'id': '8180', 'name': 'Shane Watson', 'runs': 0, 'balls': 1}, {'id': '5939', 'name': 'Michael Hussey', 'runs': 3, 'balls': 4}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 8.3, 'maidens': 0, 'runs': 44, 'wickets': 1}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",20720,273,274,5,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
298,145020,2,45,0,"Wright to Ponting, OUT","He is gone!  He attempts another slap-slog, across the line, makes no contact and his offstump is pegged back.",,,False,False,False,False,"[{'id': '7133', 'name': 'Ricky Ponting', 'runs': 113, 'balls': 93}, {'id': '5939', 'name': 'Michael Hussey', 'runs': 3, 'balls': 4}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 8.2, 'maidens': 0, 'runs': 44, 'wickets': 1}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",20720,272,274,5,,,,,,,,,,,,,,0.0,Australia,AUS,7133,Ricky Ponting,Craig Wright,113.0,93.0,RT Ponting  b Wright 113 (144m 93b 9x4 5x6) SR: 121.50
299,145010,1,45,0,"Wright to Ponting, no run","almost at the blockhole, on the middle and off, Ponting can only push it back to the bowler",,,False,False,False,False,"[{'id': '7133', 'name': 'Ricky Ponting', 'runs': 113, 'balls': 92}, {'id': '5939', 'name': 'Michael Hussey', 'runs': 3, 'balls': 4}]","[{'id': '25123', 'name': 'Craig Wright', 'overs': 8.1, 'maidens': 0, 'runs': 44, 'wickets': 0}, {'id': '9254', 'name': 'Dougie Brown', 'overs': 8, 'maidens': 0, 'runs': 62, 'wickets': 1}]",20720,271,274,4,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
300,149060,6,49,4,"Brown to Hogg, FOUR runs",Australia end up with 334. This one slides down the legside and Hogg swings it to fine-leg boundary.  Hogg ends up up with a blistering 15-ball 40!,,"<p>Gopalakrishna, who is having a field day today, throws up another one. Out of 29 instances of totals over 300, 18 have come up against non-Test playing nations. This includes some games against Sri Lanka when they were not in the Test panel.</p><p>More: Dougie Brown is the 11th bowler to concede more than 80 runs in World Cups.</p><p>Andrew</p>",False,False,False,True,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 40, 'balls': 15}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 9, 'maidens': 0, 'runs': 86, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",20720,300,334,6,False,24.0,0.0,334.0,6.0,6.68,0.0,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 40, 'balls': 15}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 9, 'maidens': 0, 'runs': 86, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",AUS,0.0,0.0,0.0,0.0,Australia,AUS,,,,,,
301,149050,5,49,2,"Brown to Hogg, 2 runs",,,,False,False,False,False,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 36, 'balls': 14}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 8.5, 'maidens': 0, 'runs': 82, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",20720,299,330,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
302,149040,4,49,6,"Brown to Hogg, SIX runs","smash! Another one, in the slot, just outside off and Hogg drills it over long-off. Murder under cloudy skies",,,False,False,False,True,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 34, 'balls': 13}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 8.4, 'maidens': 0, 'runs': 80, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",20720,298,328,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
303,149030,3,49,4,"Brown to Hogg, FOUR runs",Violence! Banged in short and Hogg pulls it over midwicket.,,,False,False,False,True,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 28, 'balls': 12}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 8.3, 'maidens': 0, 'runs': 74, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",20720,297,322,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
304,149020,2,49,2,"Brown to Hogg, 2 runs",Another whack but the long-on fielder gets across in time to make a smart stop,,,False,False,False,False,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 24, 'balls': 11}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 8.2, 'maidens': 0, 'runs': 70, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",20720,296,318,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
305,149010,1,49,6,"Brown to Hogg, SIX runs",Hogg goes downtown. Right in the slot and Hogg creams it over long off.,"<p>This is the eight occasion that Australia have gone over 300 in a World Cup game. Interestingly, the last three games in which we have seen a total past 300, in WC,  have all come from Australia</p>",,False,False,False,True,"[{'id': '5681', 'name': 'Brad Hogg', 'runs': 22, 'balls': 10}, {'id': '8180', 'name': 'Shane Watson', 'runs': 18, 'balls': 11}]","[{'id': '9254', 'name': 'Dougie Brown', 'overs': 8.1, 'maidens': 0, 'runs': 68, 'wickets': 1}, {'id': '25432', 'name': 'Paul Hoffmann', 'overs': 10, 'maidens': 0, 'runs': 57, 'wickets': 1}]",20720,295,316,6,,,,,,,,,,,,,,0.0,Australia,AUS,,,,,,
306,23060,6,3,0,"Tait to Haq, no run","147.6 kmph, banged in short of length and outside off, Haq sways away from the line",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 9, 'balls': 16}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,24,11,0,False,2.0,0.0,11.0,0.0,2.75,7.04,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 9, 'balls': 16}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",SCOT,9.5,276.0,324,0.0,Scotland,SCOT,,,,,,
307,23050,5,3,0,"Tait to Haq, no run","145.8 kmph, sliding away through the channel outside off, Haq is bit late in his intended drive and doesn't get a touch",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 9, 'balls': 15}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1.5, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,23,11,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
308,23040,4,3,2,"Tait to Haq, 2 runs","Short of length, outside off, Haq stands up tall to punch it through cover. Looks like a fiesty player",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 9, 'balls': 14}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1.4, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,22,11,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
309,23030,3,3,0,"Tait to Haq, no run",,,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 7, 'balls': 13}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1.3, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,21,9,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
310,23020,2,3,0,"Tait to Haq, no run","Just outside off, Short in length and Haq has a flash but misses.",,"<p>Gopalakrishna won't let Dougie Brown go that easily. ""The only bowler apart from Dougie Brown to concede over 85 runs in 9 overs, in a World Cup, was Martin Suji, for Kenya against Sri Lanka in the 1996 WC at Kandy.""</p>",False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 7, 'balls': 12}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1.2, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,20,9,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
311,23010,1,3,0,"Tait to Haq, no run","Whistling through the channel outside off, left alone",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 7, 'balls': 11}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1.1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}]",20721,19,9,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
312,22060,6,2,0,"Bracken to Watts, no run","Angling away from a length, Watts, who looks to have a pretty tight technique, lets it go.",,,False,False,False,False,"[{'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}, {'id': '25451', 'name': 'Majid Haq', 'runs': 7, 'balls': 10}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",20721,18,9,0,False,3.0,0.0,9.0,0.0,3.0,6.93,"[{'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 8}, {'id': '25451', 'name': 'Majid Haq', 'runs': 7, 'balls': 10}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 2, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",SCOT,9.5,282.0,326,0.0,Scotland,SCOT,,,,,,
313,22050,5,2,1,"Bracken to Haq, 1 run","Haq looks pretty solid out there. Leans forward to a length-delivery, eases it out into the covers",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 7, 'balls': 10}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 7}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1.5, 'maidens': 1, 'runs': 3, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",20721,17,9,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
314,22040,4,2,1,"Bracken to Watts, 1 run",Watts is off the mark with a dab to backward point.,,,False,False,False,False,"[{'id': '25120', 'name': 'Fraser Watts', 'runs': 1, 'balls': 7}, {'id': '25451', 'name': 'Majid Haq', 'runs': 6, 'balls': 9}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1.4, 'maidens': 1, 'runs': 2, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",20721,16,8,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
315,22030,3,2,1,"Bracken to Haq, 1 run","drifting on to the pads, flicked away to fine leg.",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 6, 'balls': 9}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1.3, 'maidens': 1, 'runs': 1, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",20721,15,7,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
316,22020,2,2,0,"Bracken to Haq, no run","slightly short in length, just outside off, pushed to point",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 5, 'balls': 8}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1.2, 'maidens': 1, 'runs': 0, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",20721,14,6,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
317,22010,1,2,0,"Bracken to Haq, no run","on the off and middle stump line, full in length, Haq leans forward to defend",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 5, 'balls': 7}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1.1, 'maidens': 1, 'runs': 0, 'wickets': 0}, {'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]",20721,13,6,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
318,21070,6,1,1,"Tait to Haq, 1 run","gets on target, on the stumps, Haq calmly places it towards midwicket and will retain the strike.",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 5, 'balls': 6}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,12,6,0,False,6.0,0.0,6.0,0.0,3.0,6.85,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 5, 'balls': 6}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",SCOT,9.5,288.0,329,0.0,Scotland,SCOT,,,,,,
319,21060,5,1,0,"Tait to Haq, no run","147k, further away from the off stump, Haq is not able to reach to it.",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 4, 'balls': 5}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 0.5, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,11,5,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
320,21050,4,1,0,"Tait to Haq, no run","145.7kmph, full-length delivery whizzng through the channel outside off, Haq doesn't move his feet, just has a lazy waft and is beaten",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 4, 'balls': 4}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 0.4, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,10,5,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
321,21040,3,1,0,"Tait to Haq, no run","slash and a miss. short of length and outside off, Haq wants to cut but is beaten for pace",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 4, 'balls': 3}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 0.3, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,9,5,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
322,21030,2,1,0,"Tait to Haq, no run","141.2 kmph , on the off stump line, Haq gets behind, pushes it out to cover region",,,False,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 4, 'balls': 2}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 0.2, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,8,5,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
323,21020,2,1,1,"Tait to Haq, 1 wide",Typical. A wide delivery outside off.,,,True,False,False,False,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 4, 'balls': 1}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 0.1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,7,5,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
324,21010,1,1,4,"Tait to Haq, FOUR runs","Majid Haq welcomes Tait with a slash past point. Overpitched and well outside off, Haq frees his arms",,,False,False,False,True,"[{'id': '25451', 'name': 'Majid Haq', 'runs': 4, 'balls': 1}, {'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}]","[{'id': '8076', 'name': 'Shaun Tait', 'overs': 0.1, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}]",20721,7,4,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
325,260,6,0,0,"Bracken to Watts, no run","closer to the off stump, pushed out to cover. It will be Shaun Tait who be unleashed on the Scotland batsmen next over.",,,False,False,False,False,"[{'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}, {'id': '25451', 'name': 'Majid Haq', 'runs': 0, 'balls': 0}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",20721,6,0,0,True,0.0,0.0,0.0,0.0,0.0,6.83,"[{'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 6}, {'id': '25451', 'name': 'Majid Haq', 'runs': 0, 'balls': 0}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 1, 'maidens': 1, 'runs': 0, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",SCOT,9.5,294.0,335,0.0,Scotland,SCOT,,,,,,
326,250,5,0,0,"Bracken to Watts, no run",And again. Two slips in place.,,,False,False,False,False,"[{'id': '25120', 'name': 'Fraser Watts', 'runs': 0, 'balls': 5}, {'id': '25451', 'name': 'Majid Haq', 'runs': 0, 'balls': 0}]","[{'id': '4185', 'name': 'Nathan Bracken', 'overs': 0.5, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'overs': 0, 'maidens': 0, 'runs': 0, 'wickets': 0}]",20721,5,0,0,,,,,,,,,,,,,,0.0,Scotland,SCOT,,,,,,
